Source,Target,Type,Id,Label,Weight
yang-yue-ying-8,jixin,Directed,17648,,1.0
songshulaosun,jixin,Directed,17649,,1.0
mikkozhu,jixin,Directed,17650,,1.0
yemaoniu,jixin,Directed,17652,,1.0
ben-17,jixin,Directed,17655,,1.0
he-li-zhou,jixin,Directed,17657,,1.0
ododo.in,jixin,Directed,17658,,1.0
wang-xin-ting,jixin,Directed,17659,,1.0
gong-sheng-36,jixin,Directed,17660,,1.0
a-li-12,jixin,Directed,17662,,1.0
zhou-yi-fan-84,jixin,Directed,17663,,1.0
leon-shan,jixin,Directed,17664,,1.0
chen-lei-40-32,jixin,Directed,17665,,1.0
williaminside,jixin,Directed,17667,,1.0
howietsui,jixin,Directed,17669,,1.0
xian-qing,jixin,Directed,17670,,1.0
ailluffyllyert,jixin,Directed,17672,,1.0
shao-hua-yin,jixin,Directed,17674,,1.0
xn3104,jixin,Directed,17675,,1.0
7even,jixin,Directed,17678,,1.0
olegvodnik,jixin,Directed,17679,,1.0
aaron-43,jixin,Directed,17680,,1.0
liu-mei-bang,jixin,Directed,17681,,1.0
xiaodong,jixin,Directed,17682,,1.0
fu-qing,jixin,Directed,17683,,1.0
xiazhi237,jixin,Directed,17684,,1.0
zhou-si-yuan,jixin,Directed,17686,,1.0
yang-feng-38,jixin,Directed,17689,,1.0
qin-xuan,jixin,Directed,17691,,1.0
kapilor,jixin,Directed,17693,,1.0
lei-peng-51,jixin,Directed,17694,,1.0
oxdwayne,jixin,Directed,17695,,1.0
du-ping,jixin,Directed,17696,,1.0
li-xiang-75,jixin,Directed,17697,,1.0
36dsji,jixin,Directed,17698,,1.0
hu-xi-liang,jixin,Directed,17700,,1.0
stephanie-shen,jixin,Directed,17701,,1.0
tong-tong-1,jixin,Directed,17703,,1.0
cheng-ya-ting-30,jixin,Directed,17704,,1.0
yu-ai-min,jixin,Directed,17705,,1.0
yan-mu-64,jixin,Directed,17706,,1.0
luopan-30,jixin,Directed,17707,,1.0
yexiaofei,jixin,Directed,17708,,1.0
qinhao87,jixin,Directed,17709,,1.0
li-guo-58-98,jixin,Directed,17710,,1.0
skywalkerhan,jixin,Directed,17711,,1.0
zhang-yu-zhi-61,jixin,Directed,17712,,1.0
aaron-chen,jixin,Directed,17714,,1.0
dandelion_clock,jixin,Directed,17716,,1.0
ashleywolf,jixin,Directed,17717,,1.0
shi-ji-32,jixin,Directed,17718,,1.0
guo-li-ping-32,jixin,Directed,17720,,1.0
zhang-yi-69-24,jixin,Directed,17721,,1.0
slash,jixin,Directed,17722,,1.0
geng-xiao,jixin,Directed,17726,,1.0
qiao-yu-jia,jixin,Directed,17727,,1.0
hu-xiao-feng-14,jixin,Directed,17728,,1.0
fu-liang-11,jixin,Directed,17729,,1.0
zhan-tian-43,jixin,Directed,17730,,1.0
saragong-zhu,jixin,Directed,17731,,1.0
ruofeng-wen,jixin,Directed,17732,,1.0
lu-xi-meng,jixin,Directed,17734,,1.0
peng-ying-25,jixin,Directed,17735,,1.0
xuhuanhuan,jixin,Directed,17736,,1.0
deimos,jixin,Directed,17737,,1.0
qian-kun-40,jixin,Directed,17738,,1.0
kevin-song,jixin,Directed,17739,,1.0
puetry,jixin,Directed,17740,,1.0
oiweray,jixin,Directed,17741,,1.0
zhang-meng-33-71,jixin,Directed,17742,,1.0
li-ling-lin,jixin,Directed,17743,,1.0
ming.jie,jixin,Directed,17744,,1.0
wei-lei-94-4,jixin,Directed,17745,,1.0
jeff_lee,jixin,Directed,17747,,1.0
zhoumaohua,jixin,Directed,17749,,1.0
zhao-sheng-jie,jixin,Directed,17750,,1.0
zhang-fang-zhou,jixin,Directed,17751,,1.0
yang-xiao-geng,jixin,Directed,17752,,1.0
bao-di-6,jixin,Directed,17753,,1.0
vivi-yuan,jixin,Directed,17754,,1.0
bearbig,jixin,Directed,17755,,1.0
raphael-fraga,jixin,Directed,17757,,1.0
qing-yun-nan,jixin,Directed,17759,,1.0
47463737,jixin,Directed,17760,,1.0
liu-zhi-yu,jixin,Directed,17761,,1.0
huben,jixin,Directed,17762,,1.0
zhou-hong-liang-71,jixin,Directed,17763,,1.0
amengvip,jixin,Directed,17764,,1.0
pafa,jixin,Directed,17767,,1.0
mi-xin-lei,jixin,Directed,17768,,1.0
ibokeh,jixin,Directed,17771,,1.0
phoeb,jixin,Directed,17772,,1.0
sunjusting,jixin,Directed,17773,,1.0
li-yi-qiao-12,jixin,Directed,17776,,1.0
ding-wu-chen,jixin,Directed,17777,,1.0
gao-chen-xi,jixin,Directed,17779,,1.0
liao-zhi-jian,jixin,Directed,17780,,1.0
zhilishu,jixin,Directed,17782,,1.0
li-hua,jixin,Directed,17783,,1.0
zhu-feng-xiang,jixin,Directed,17784,,1.0
jenova,jixin,Directed,17786,,1.0
lin-jing-07,jixin,Directed,17787,,1.0
li-yuan-14,jixin,Directed,17788,,1.0
dong-jiu-yue,jixin,Directed,17789,,1.0
c2u234nxi,jixin,Directed,17790,,1.0
mxjj,jixin,Directed,17791,,1.0
fangry,jixin,Directed,17792,,1.0
hanzy,jixin,Directed,17793,,1.0
gozo,jixin,Directed,17794,,1.0
venus919,jixin,Directed,17798,,1.0
pan-jia-hao,jixin,Directed,17801,,1.0
jnhy,jixin,Directed,17802,,1.0
ekamiao,jixin,Directed,17803,,1.0
ma-biao-16,jixin,Directed,17804,,1.0
britpunk,jixin,Directed,17805,,1.0
neo-21-87,jixin,Directed,17807,,1.0
miao-5,jixin,Directed,17812,,1.0
rehmet,jixin,Directed,17813,,1.0
wntz,jixin,Directed,17814,,1.0
kyle-yin,jixin,Directed,17815,,1.0
liu-guan-wu,jixin,Directed,17816,,1.0
drthinker,jixin,Directed,17817,,1.0
xiao-gang-8,jixin,Directed,17824,,1.0
zhu-qian-dai,jixin,Directed,17825,,1.0
bo-qiao,jixin,Directed,17826,,1.0
yuan-yan-62,jixin,Directed,17831,,1.0
li-hai-ping,jixin,Directed,17832,,1.0
li-ji-ming-27,jixin,Directed,17833,,1.0
zhang-ming-jie-37,jixin,Directed,17834,,1.0
han-ru-fei,jixin,Directed,17836,,1.0
zheng-feng-12,jixin,Directed,17838,,1.0
liu-wei-83,jixin,Directed,17839,,1.0
jiang-lei-42,jixin,Directed,17840,,1.0
li-xiang-51-62,jixin,Directed,17842,,1.0
xiesheng-24,jixin,Directed,17843,,1.0
gao-hui-99,jixin,Directed,17844,,1.0
soullivan,jixin,Directed,17845,,1.0
wulujia,jixin,Directed,17849,,1.0
chuangbo,jixin,Directed,17850,,1.0
yuan-li-87,jixin,Directed,17851,,1.0
windroy,jixin,Directed,17852,,1.0
songshurobin,jixin,Directed,17853,,1.0
bond,jixin,Directed,17854,,1.0
wezeit,jixin,Directed,17857,,1.0
jiang-ya,jixin,Directed,17858,,1.0
ban-zhi-ma-yi,jixin,Directed,17859,,1.0
36wsy,jixin,Directed,17860,,1.0
chenzhenbo,jixin,Directed,17861,,1.0
omell,jixin,Directed,17863,,1.0
Gelin,jixin,Directed,17864,,1.0
long-bing-hua,jixin,Directed,17865,,1.0
yang-dong-nian,jixin,Directed,17867,,1.0
xing-zhuang-jie,jixin,Directed,17868,,1.0
miao-m,jixin,Directed,17869,,1.0
hulihao,jixin,Directed,17870,,1.0
li-jin-64,jixin,Directed,17873,,1.0
crownk,jixin,Directed,17874,,1.0
zhen-zi-jiang-95,jixin,Directed,17875,,1.0
zhang-wei-71-17,jixin,Directed,17876,,1.0
chen-yi-ying,jixin,Directed,17877,,1.0
nie-hong-shan,jixin,Directed,17878,,1.0
shi-qing-65,jixin,Directed,17879,,1.0
shli,jixin,Directed,17880,,1.0
bai-he-68,jixin,Directed,17881,,1.0
xie-jia-yang,jixin,Directed,17882,,1.0
geng-yun-feng,jixin,Directed,17883,,1.0
michelle-li,jixin,Directed,17884,,1.0
chriscpu,jixin,Directed,17885,,1.0
wu-ying,jixin,Directed,17886,,1.0
li-jing-43,jixin,Directed,17888,,1.0
lu-ming-56,jixin,Directed,17889,,1.0
thomas-huang,jixin,Directed,17890,,1.0
liu-fang-27,jixin,Directed,17891,,1.0
song-shao-xin,jixin,Directed,17892,,1.0
wang-xin-wei,jixin,Directed,17893,,1.0
wenxin,jixin,Directed,17894,,1.0
george-wang,jixin,Directed,17896,,1.0
guo-qu-ji,jixin,Directed,17897,,1.0
jiang-lu-yang,jixin,Directed,17898,,1.0
lihuabing,jixin,Directed,17899,,1.0
Peng-Shi-Chen,jixin,Directed,17901,,1.0
wang-shuo,jixin,Directed,17902,,1.0
stevehan,jixin,Directed,17903,,1.0
liu-wei-60,jixin,Directed,17905,,1.0
he-zhen-yu,jixin,Directed,17906,,1.0
EchoPeng,jixin,Directed,17907,,1.0
zheng-zhao-yang,jixin,Directed,17908,,1.0
lin-jing-yi,jixin,Directed,17909,,1.0
zhang-li-fen,jixin,Directed,17910,,1.0
philippe-pang,jixin,Directed,17912,,1.0
zhang-ju,jixin,Directed,17913,,1.0
kellyhuang,jixin,Directed,17914,,1.0
zhaoyuhao,jixin,Directed,17915,,1.0
ygwang,jixin,Directed,17917,,1.0
song-tao-80,jixin,Directed,17919,,1.0
liu-jing-jing,jixin,Directed,17920,,1.0
ye-hai-feng,jixin,Directed,17921,,1.0
gong-hai-yan,jixin,Directed,17923,,1.0
shirley-zhong-ying-chun,jixin,Directed,17924,,1.0
cai-zhi-zhong,jixin,Directed,17925,,1.0
ceng-li-qing,jixin,Directed,17927,,1.0
nan-li-xin,jixin,Directed,17928,,1.0
heboquan,jixin,Directed,17929,,1.0
zhang-ya-qin,jixin,Directed,17930,,1.0
chen-xiang-dong,jixin,Directed,17931,,1.0
ou-yang-yun,jixin,Directed,17932,,1.0
ni-zheng-dong-35,jixin,Directed,17933,,1.0
zhang-zhen-33,jixin,Directed,17934,,1.0
yirangyue,jixin,Directed,17935,,1.0
he-zhi-qiang-80,jixin,Directed,17937,,1.0
li-wan-rong,jixin,Directed,17938,,1.0
huo-yu-ping,jixin,Directed,17940,,1.0
redpepper,jixin,Directed,17941,,1.0
steve-1,jixin,Directed,17944,,1.0
alexlur,jixin,Directed,17947,,1.0
ahdu,jixin,Directed,17948,,1.0
yunhui,jixin,Directed,17949,,1.0
HermitZZ,jixin,Directed,17950,,1.0
liang-xiao-long-61,jixin,Directed,17951,,1.0
guan-li-jie,jixin,Directed,17953,,1.0
yang-yong-zhi-49,jixin,Directed,17954,,1.0
haohai,jixin,Directed,17956,,1.0
wangze1991,jixin,Directed,17957,,1.0
andrewliang,jixin,Directed,17958,,1.0
hei-mao-jing-zhang,jixin,Directed,17959,,1.0
deng-hu-zi,jixin,Directed,17960,,1.0
dai_bin,jixin,Directed,17962,,1.0
nelson-guo,jixin,Directed,17963,,1.0
wu-jing-li,jixin,Directed,17964,,1.0
einsling,jixin,Directed,17966,,1.0
po-dai,jixin,Directed,17967,,1.0
liu-xiao-jie-89,jixin,Directed,17968,,1.0
huang-liang-83,jixin,Directed,17969,,1.0
oneyard,jixin,Directed,17970,,1.0
zhao-you-min,jixin,Directed,17972,,1.0
panda_l,jixin,Directed,17973,,1.0
sinophysiker,jixin,Directed,17978,,1.0
seule,jixin,Directed,17979,,1.0
chen-yin-ming,jixin,Directed,17981,,1.0
zhai-xiao-yan,jixin,Directed,17982,,1.0
sasaki,jixin,Directed,17983,,1.0
yaoyuanb,jixin,Directed,17985,,1.0
c0ik,jixin,Directed,17987,,1.0
yurenguo,jixin,Directed,17989,,1.0
yanger24,jixin,Directed,17990,,1.0
magicying,jixin,Directed,17991,,1.0
cuihongbo,jixin,Directed,17992,,1.0
causu,jixin,Directed,17994,,1.0
zhuang-ya-ting,jixin,Directed,17995,,1.0
bai-chi-44,jixin,Directed,17996,,1.0
zhao.yong,jixin,Directed,17997,,1.0
tonyt,jixin,Directed,17998,,1.0
zany,jixin,Directed,18000,,1.0
qu-jing-tong,jixin,Directed,18002,,1.0
yanhan,jixin,Directed,18003,,1.0
zinph,jixin,Directed,18004,,1.0
sinanba,jixin,Directed,18007,,1.0
mutang,jixin,Directed,18008,,1.0
sinopitt,jixin,Directed,18009,,1.0
DANCYLXMIAN,jixin,Directed,18010,,1.0
ya-qin,jixin,Directed,18011,,1.0
song-yuan-jia-77,jixin,Directed,18012,,1.0
wang-jun-hong,jixin,Directed,18013,,1.0
Lightxu,jixin,Directed,18014,,1.0
xiong-yi-12,jixin,Directed,18015,,1.0
power,jixin,Directed,18016,,1.0
ma-hai-zhang,jixin,Directed,18017,,1.0
yu-xiang-8,jixin,Directed,18018,,1.0
sonnet,jixin,Directed,18019,,1.0
Gerrard,jixin,Directed,18020,,1.0
zhu-yan-shuo,jixin,Directed,18022,,1.0
boogiefer,jixin,Directed,18023,,1.0
jefeer,jixin,Directed,18025,,1.0
shls,jixin,Directed,18026,,1.0
zhang-yi-ran,jixin,Directed,18027,,1.0
ying-nian-zao-fei,jixin,Directed,18028,,1.0
zhumingzu,jixin,Directed,18029,,1.0
xiangku,jixin,Directed,18030,,1.0
tristanchen,jixin,Directed,18031,,1.0
yu-xiao-yue,jixin,Directed,18032,,1.0
mai-ge,jixin,Directed,18033,,1.0
liu-shui-6,jixin,Directed,18035,,1.0
suger9,jixin,Directed,18036,,1.0
gu-hui-63,jixin,Directed,18037,,1.0
hankluo,jixin,Directed,18038,,1.0
24says,jixin,Directed,18039,,1.0
dawenci,jixin,Directed,18041,,1.0
shiningray,jixin,Directed,18042,,1.0
liujinbo,jixin,Directed,18043,,1.0
wang-yong-72-64,jixin,Directed,18045,,1.0
zhang-liang-88,jixin,Directed,18046,,1.0
guohui,jixin,Directed,18047,,1.0
qi-li-hua,jixin,Directed,18048,,1.0
cui-ying-shan,jixin,Directed,18049,,1.0
yan-li-zhong,jixin,Directed,18050,,1.0
luo-wei-85,jixin,Directed,18051,,1.0
ji-cheng-kang,jixin,Directed,18052,,1.0
chinamonkey,jixin,Directed,18054,,1.0
bei-luo-shi-men,jixin,Directed,18056,,1.0
isuuu,jixin,Directed,18058,,1.0
linyangkaka,jixin,Directed,18062,,1.0
libangsi,jixin,Directed,18063,,1.0
linh,jixin,Directed,18064,,1.0
joetail,jixin,Directed,18065,,1.0
zhou-zi-wei,jixin,Directed,18066,,1.0
zi-ran,jixin,Directed,18067,,1.0
li-yong-45,jixin,Directed,18068,,1.0
ryanwli,jixin,Directed,18069,,1.0
luodi,jixin,Directed,18070,,1.0
anvirdo,jixin,Directed,18074,,1.0
p1001,jixin,Directed,18075,,1.0
maishaoshao,jixin,Directed,18076,,1.0
yuan-wen-tai,jixin,Directed,18078,,1.0
bang-bi-13,jixin,Directed,18080,,1.0
hijacky007,jixin,Directed,18082,,1.0
tonbby,jixin,Directed,18084,,1.0
allenw,jixin,Directed,18086,,1.0
mengtu,jixin,Directed,18087,,1.0
pandamicro,jixin,Directed,18088,,1.0
hailong,jixin,Directed,18089,,1.0
da-you,jixin,Directed,18090,,1.0
leeyonion,jixin,Directed,18091,,1.0
sissi-98,jixin,Directed,18093,,1.0
pengvv,jixin,Directed,18094,,1.0
htglovemusic,jixin,Directed,18095,,1.0
shen-pan,jixin,Directed,18097,,1.0
hantuo,jixin,Directed,18098,,1.0
bu-xiao-ting,jixin,Directed,18104,,1.0
lianyi,jixin,Directed,18105,,1.0
wu-shuang-75,jixin,Directed,18108,,1.0
zou-ya-ling,jixin,Directed,18109,,1.0
jhfeu0293uihe,jixin,Directed,18110,,1.0
tang-zhuo,jixin,Directed,18111,,1.0
yuan-xi-75,jixin,Directed,18112,,1.0
liu-chang-zhong,jixin,Directed,18113,,1.0
wu-jin-91,jixin,Directed,18114,,1.0
ctlzhl,jixin,Directed,18116,,1.0
letitbe,jixin,Directed,18117,,1.0
lichengyu,jixin,Directed,18118,,1.0
shu-nong,jixin,Directed,18121,,1.0
nawong,jixin,Directed,18122,,1.0
duan-zi-jie,jixin,Directed,18123,,1.0
guo-xin-yu,jixin,Directed,18125,,1.0
yang-shan-xiao,jixin,Directed,18126,,1.0
gent,jixin,Directed,18127,,1.0
li-xin-yi-61,jixin,Directed,18128,,1.0
ning-shang-dong,jixin,Directed,18129,,1.0
lee-12,jixin,Directed,18130,,1.0
hsuehtien,jixin,Directed,18131,,1.0
chenjunrui,jixin,Directed,18132,,1.0
zhang-hong-lin,jixin,Directed,18133,,1.0
libaosky,jixin,Directed,18134,,1.0
yaohan,jixin,Directed,18137,,1.0
mercurybeijing,jixin,Directed,18138,,1.0
feng-chui-wo-ying,jixin,Directed,18139,,1.0
Ericyan2007,jixin,Directed,18141,,1.0
fateyuki,jixin,Directed,18142,,1.0
PureWarm,jixin,Directed,18144,,1.0
lu-xi-zhang,jixin,Directed,18147,,1.0
li-mu-lin,jixin,Directed,18148,,1.0
SOCO.SO,jixin,Directed,18150,,1.0
liu-yuan-shan,jixin,Directed,18152,,1.0
jingshen,jixin,Directed,18153,,1.0
kuanghe,jixin,Directed,18154,,1.0
xu-shui-feng,jixin,Directed,18155,,1.0
zhang-tian-yi-19,jixin,Directed,18156,,1.0
dai-fu-lai,jixin,Directed,18157,,1.0
yu-peng-9,jixin,Directed,18158,,1.0
ma-ji-4,jixin,Directed,18159,,1.0
dariush,jixin,Directed,18163,,1.0
wang-qing-wei-71,jixin,Directed,18165,,1.0
ding-lei-12,jixin,Directed,18166,,1.0
liu-dong-51,jixin,Directed,18167,,1.0
xie-wei-4,jixin,Directed,18168,,1.0
throne,jixin,Directed,18169,,1.0
joey-chen,jixin,Directed,18172,,1.0
lao-chai-40,jixin,Directed,18174,,1.0
jin-ming,jixin,Directed,18175,,1.0
liu-yu-ling,jixin,Directed,18176,,1.0
ce-shi-yong-xing-ming,jixin,Directed,18177,,1.0
huaqiangli,jixin,Directed,18178,,1.0
huangyuqin,jixin,Directed,18179,,1.0
colman-ho-he-li-ren,jixin,Directed,18180,,1.0
gudao,jixin,Directed,18181,,1.0
zouxin,jixin,Directed,18182,,1.0
briansun,jixin,Directed,18185,,1.0
steven-40,jixin,Directed,18187,,1.0
greg-li,jixin,Directed,18188,,1.0
manako,jixin,Directed,18189,,1.0
lin-xiao-bin-20,jixin,Directed,18191,,1.0
chengcong,jixin,Directed,18194,,1.0
elamisi12,jixin,Directed,18195,,1.0
shang-dan,jixin,Directed,18196,,1.0
kiwiit,jixin,Directed,18198,,1.0
xia-qing-38,jixin,Directed,18200,,1.0
chu-ke,jixin,Directed,18201,,1.0
pilo,jixin,Directed,18202,,1.0
hh0571,jixin,Directed,18205,,1.0
tie-chui,jixin,Directed,18207,,1.0
hu-jun-10,jixin,Directed,18211,,1.0
aziz,jixin,Directed,18212,,1.0
yang-gang-18,jixin,Directed,18213,,1.0
li-yan-sheng,jixin,Directed,18214,,1.0
pennycao,jixin,Directed,18215,,1.0
zhou-yi-37,jixin,Directed,18216,,1.0
wang-pei-shan,jixin,Directed,18217,,1.0
chen-jia-xian,jixin,Directed,18218,,1.0
xie-nan-53,jixin,Directed,18219,,1.0
wangshuqiu,jixin,Directed,18221,,1.0
fang-hao-57,jixin,Directed,18223,,1.0
wujiaxi,jixin,Directed,18224,,1.0
zheng-jin-bin,jixin,Directed,18225,,1.0
luo-wen-jun,jixin,Directed,18226,,1.0
mi-suo,jixin,Directed,18227,,1.0
xyzxun,jixin,Directed,18228,,1.0
zhang-hai-lei-7,jixin,Directed,18230,,1.0
zhu-ming-52,jixin,Directed,18231,,1.0
liu-kai-peng,jixin,Directed,18232,,1.0
xinzhu,jixin,Directed,18235,,1.0
xqbxl,jixin,Directed,18236,,1.0
qiao-qi-zi,jixin,Directed,18237,,1.0
xing-song-song,jixin,Directed,18238,,1.0
qia-qia-71-70,jixin,Directed,18239,,1.0
coolll,jixin,Directed,18240,,1.0
robert-3,jixin,Directed,18241,,1.0
yan-yi-83,jixin,Directed,18242,,1.0
sun-zhe-6,jixin,Directed,18243,,1.0
yang-xu-63,jixin,Directed,18244,,1.0
hippoh,jixin,Directed,18245,,1.0
su-qun,jixin,Directed,18246,,1.0
wang-wei-25,jixin,Directed,18247,,1.0
shineli,jixin,Directed,18248,,1.0
chen-jun-58-38,jixin,Directed,18249,,1.0
feinng,jixin,Directed,18250,,1.0
neear,jixin,Directed,18251,,1.0
zhou-ke-55,jixin,Directed,18253,,1.0
haides1704,jixin,Directed,18254,,1.0
huchuan,jixin,Directed,18255,,1.0
nightire,jixin,Directed,18256,,1.0
zhou-zhi-ping,jixin,Directed,18257,,1.0
zeng-en-quan,jixin,Directed,18258,,1.0
xie-zhi-qiang-87,jixin,Directed,18260,,1.0
ceng-xiao-xi,jixin,Directed,18261,,1.0
li-ji-zhao,jixin,Directed,18262,,1.0
wang-wei-61-52,jixin,Directed,18264,,1.0
feng-xue-feng,jixin,Directed,18265,,1.0
judy-wan,jixin,Directed,18266,,1.0
you-mi-61,jixin,Directed,18267,,1.0
abottle,jixin,Directed,18268,,1.0
mouxiaodong,jixin,Directed,18269,,1.0
pickle.xu,jixin,Directed,18270,,1.0
lin-fu,jixin,Directed,18271,,1.0
yang-guang-95-72,jixin,Directed,18273,,1.0
pcneedrp,jixin,Directed,18274,,1.0
xvector,jixin,Directed,18277,,1.0
siyang,jixin,Directed,18280,,1.0
ju-bai-qiang,jixin,Directed,18283,,1.0
li-peng-96-73,jixin,Directed,18285,,1.0
dongguac10,jixin,Directed,18286,,1.0
zhang-xiao-jun-27,jixin,Directed,18287,,1.0
yi-shao,jixin,Directed,18288,,1.0
ke-zhen-ye,jixin,Directed,18289,,1.0
yuentinglai,jixin,Directed,18290,,1.0
wang-yan-1991,jixin,Directed,18291,,1.0
gigglie,jixin,Directed,18294,,1.0
alansong,jixin,Directed,18295,,1.0
yuyou,jixin,Directed,18296,,1.0
lin-yan-qiong,jixin,Directed,18297,,1.0
gao-wei-5-4,jixin,Directed,18302,,1.0
yan-he-tao,jixin,Directed,18303,,1.0
zhu-yu-hua,jixin,Directed,18304,,1.0
damon-94,jixin,Directed,18305,,1.0
ding-yu-jia,jixin,Directed,18306,,1.0
canaan,jixin,Directed,18307,,1.0
ling-luo,jixin,Directed,18308,,1.0
mingze,jixin,Directed,18309,,1.0
zhangweixi,jixin,Directed,18310,,1.0
zhangyoudong,jixin,Directed,18312,,1.0
irideas,jixin,Directed,18313,,1.0
jiang-zhu-26,jixin,Directed,18315,,1.0
ma-yi-hong,jixin,Directed,18316,,1.0
seanyork,jixin,Directed,18317,,1.0
lynnchang,jixin,Directed,18319,,1.0
tnt-94,jixin,Directed,18320,,1.0
ytzong,jixin,Directed,18322,,1.0
xu-dan-dan-27,jixin,Directed,18323,,1.0
jiang-han-chao,jixin,Directed,18324,,1.0
luo-zhi-ren,jixin,Directed,18325,,1.0
mj1997,jixin,Directed,18326,,1.0
znsun,jixin,Directed,18327,,1.0
daozhuang,jixin,Directed,18328,,1.0
satanzhangdi,jixin,Directed,18331,,1.0
cheewu,jixin,Directed,18332,,1.0
xiao-xing-xing-61,jixin,Directed,18333,,1.0
qi-wei-lin,jixin,Directed,18334,,1.0
linzstudio,jixin,Directed,18335,,1.0
qi-guan-yu,jixin,Directed,18337,,1.0
zbszbssohu,jixin,Directed,18339,,1.0
wayfind,jixin,Directed,18340,,1.0
black77,jixin,Directed,18341,,1.0
baifan82,jixin,Directed,18342,,1.0
yuanjade,jixin,Directed,18343,,1.0
sydneycarton,jixin,Directed,18344,,1.0
hahaheheha,jixin,Directed,18345,,1.0
liji2046,jixin,Directed,18346,,1.0
lan-bing-89,jixin,Directed,18348,,1.0
zhang-lu-88,jixin,Directed,18350,,1.0
xiaowen,jixin,Directed,18351,,1.0
zhangjingqiu,jixin,Directed,18352,,1.0
yang-shuai-36,jixin,Directed,18353,,1.0
wang-lei-83,jixin,Directed,18354,,1.0
lin-jiang-cheng,jixin,Directed,18357,,1.0
zheng-xiu-xiang,jixin,Directed,18358,,1.0
liao-bin,jixin,Directed,18359,,1.0
hai-hao,jixin,Directed,18360,,1.0
ma-lin-1124,jixin,Directed,18361,,1.0
zhaomo,jixin,Directed,18362,,1.0
hugesea,jixin,Directed,18364,,1.0
wertherho,jixin,Directed,18365,,1.0
yu-qi-76,jixin,Directed,18366,,1.0
wang-peng-34-19,jixin,Directed,18367,,1.0
doubleflowerslee,jixin,Directed,18368,,1.0
huang-tao-43,jixin,Directed,18369,,1.0
lianghao,jixin,Directed,18370,,1.0
chen-di-20,jixin,Directed,18371,,1.0
jianlongliu_,jixin,Directed,18372,,1.0
renjianjun,jixin,Directed,18373,,1.0
-lifeng-,jixin,Directed,18374,,1.0
yxue,jixin,Directed,18375,,1.0
wuruxiang,jixin,Directed,18378,,1.0
marvyn,jixin,Directed,18379,,1.0
mysqlops,jixin,Directed,18380,,1.0
hu-yue-jiao,jixin,Directed,18381,,1.0
sherine,jixin,Directed,18382,,1.0
zou-bo-89,jixin,Directed,18383,,1.0
hugo,jixin,Directed,18384,,1.0
steven-23,jixin,Directed,18386,,1.0
xue-ze-hao,jixin,Directed,18387,,1.0
francis-15,jixin,Directed,18389,,1.0
xiao-chong-25-89,jixin,Directed,18390,,1.0
yi-xiao-fan,jixin,Directed,18392,,1.0
yangguang,jixin,Directed,18393,,1.0
wang-zhao-yang-1,jixin,Directed,18394,,1.0
henrychen,jixin,Directed,18395,,1.0
yang-xin-long,jixin,Directed,18396,,1.0
alan18,jixin,Directed,18397,,1.0
xiong-lu,jixin,Directed,18398,,1.0
hu-zheng-45,jixin,Directed,18399,,1.0
lixueshi,jixin,Directed,18400,,1.0
chen-yu-64,jixin,Directed,18401,,1.0
zhu-ge-ming-de,jixin,Directed,18402,,1.0
jianghaibocnn,jixin,Directed,18403,,1.0
xuxiaolan,jixin,Directed,18404,,1.0
nnnooo,jixin,Directed,18405,,1.0
pongba,jixin,Directed,18406,,1.0
zheng-shu-can,jixin,Directed,18407,,1.0
plhwin,jixin,Directed,18408,,1.0
gao-feng-56,jixin,Directed,18410,,1.0
augustus,jixin,Directed,18411,,1.0
kenbin,jixin,Directed,18413,,1.0
finance,jixin,Directed,18414,,1.0
chen-rong-fu,jixin,Directed,18415,,1.0
ted-chiang,jixin,Directed,18416,,1.0
tomato8,jixin,Directed,18417,,1.0
swingtea,jixin,Directed,18418,,1.0
twotwo,jixin,Directed,18419,,1.0
xu-wen-hao,jixin,Directed,18420,,1.0
huangruo,jixin,Directed,18422,,1.0
donknuth,jixin,Directed,18423,,1.0
kevinsan,jixin,Directed,18424,,1.0
weixiao,jixin,Directed,18425,,1.0
feng-han,jixin,Directed,18426,,1.0
feng-yu-ding,jixin,Directed,18427,,1.0
shanshanwang,jixin,Directed,18428,,1.0
peng-yiping,jixin,Directed,18429,,1.0
wei-hai-98,jixin,Directed,18430,,1.0
zhou-jian-jun-54,jixin,Directed,18431,,1.0
huang-jia-yang,jixin,Directed,18432,,1.0
kbill,jixin,Directed,18433,,1.0
zhao-jian-fei,jixin,Directed,18434,,1.0
zhang-yun-76,jixin,Directed,18436,,1.0
li-yi-zhu-73,jixin,Directed,18437,,1.0
chbkill,jixin,Directed,18438,,1.0
xie-fei-20,jixin,Directed,18439,,1.0
chocolater,jixin,Directed,18440,,1.0
yugao,jixin,Directed,18441,,1.0
chen-xiang-rui,jixin,Directed,18442,,1.0
he-ming-han,jixin,Directed,18444,,1.0
yao-xiao-xuan-74,jixin,Directed,18445,,1.0
xmonkey,jixin,Directed,18446,,1.0
qin-lang-52,jixin,Directed,18448,,1.0
lin-li-ting,jixin,Directed,18449,,1.0
li-xu-yang,jixin,Directed,18450,,1.0
gengxu,jixin,Directed,18451,,1.0
biaobiao,jixin,Directed,18452,,1.0
jtappler,jixin,Directed,18453,,1.0
liu-shi-hong,jixin,Directed,18454,,1.0
liuxiaolei7,jixin,Directed,18455,,1.0
wu-qing-30,jixin,Directed,18456,,1.0
alex-zhou-25,jixin,Directed,18459,,1.0
