Source,Target,Type,Id,Label,Weight
11343,5,Directed,16018,,1.0
11344,5,Directed,16019,,1.0
11345,5,Directed,16021,,1.0
11346,5,Directed,16022,,1.0
11347,5,Directed,16023,,1.0
11348,5,Directed,16024,,1.0
11349,5,Directed,16025,,1.0
11350,5,Directed,16026,,1.0
11351,5,Directed,16027,,1.0
11352,5,Directed,16028,,1.0
11353,5,Directed,16029,,1.0
11354,5,Directed,16034,,1.0
11355,5,Directed,16035,,1.0
11356,5,Directed,16036,,1.0
11357,5,Directed,16037,,1.0
11358,5,Directed,16038,,1.0
11359,5,Directed,16039,,1.0
11360,5,Directed,16040,,1.0
11361,5,Directed,16041,,1.0
11362,5,Directed,16042,,1.0
11363,5,Directed,16043,,1.0
11364,5,Directed,16044,,1.0
11365,5,Directed,16045,,1.0
11366,5,Directed,16046,,1.0
11367,5,Directed,16047,,1.0
11368,5,Directed,16048,,1.0
11369,5,Directed,16049,,1.0
11370,5,Directed,16050,,1.0
11371,5,Directed,16051,,1.0
11372,5,Directed,16053,,1.0
11373,5,Directed,16055,,1.0
11374,5,Directed,16056,,1.0
11375,5,Directed,16057,,1.0
11376,5,Directed,16058,,1.0
11377,5,Directed,16059,,1.0
11378,5,Directed,16060,,1.0
11379,5,Directed,16061,,1.0
11380,5,Directed,16062,,1.0
11381,5,Directed,16063,,1.0
11382,5,Directed,16064,,1.0
11383,5,Directed,16065,,1.0
11384,5,Directed,16066,,1.0
11385,5,Directed,16067,,1.0
11386,5,Directed,16068,,1.0
11387,5,Directed,16069,,1.0
11388,5,Directed,16070,,1.0
11389,5,Directed,16071,,1.0
11390,5,Directed,16072,,1.0
11391,5,Directed,16073,,1.0
11392,5,Directed,16074,,1.0
11393,5,Directed,16075,,1.0
11394,5,Directed,16077,,1.0
11395,5,Directed,16078,,1.0
11396,5,Directed,16079,,1.0
11397,5,Directed,16080,,1.0
11398,5,Directed,16081,,1.0
11399,5,Directed,16082,,1.0
11400,5,Directed,16083,,1.0
11401,5,Directed,16084,,1.0
11402,5,Directed,16085,,1.0
11403,5,Directed,16086,,1.0
11404,5,Directed,16088,,1.0
11405,5,Directed,16089,,1.0
11406,5,Directed,16090,,1.0
11407,5,Directed,16092,,1.0
11408,5,Directed,16093,,1.0
11409,5,Directed,16094,,1.0
11410,5,Directed,16095,,1.0
11411,5,Directed,16096,,1.0
11412,5,Directed,16097,,1.0
11413,5,Directed,16099,,1.0
11414,5,Directed,16100,,1.0
11415,5,Directed,16101,,1.0
11416,5,Directed,16102,,1.0
11417,5,Directed,16103,,1.0
11418,5,Directed,16105,,1.0
11419,5,Directed,16106,,1.0
11420,5,Directed,16107,,1.0
11421,5,Directed,16108,,1.0
11422,5,Directed,16109,,1.0
11423,5,Directed,16110,,1.0
11424,5,Directed,16111,,1.0
11425,5,Directed,16112,,1.0
11426,5,Directed,16113,,1.0
11427,5,Directed,16114,,1.0
11428,5,Directed,16115,,1.0
11429,5,Directed,16116,,1.0
11430,5,Directed,16117,,1.0
11431,5,Directed,16118,,1.0
11432,5,Directed,16119,,1.0
11433,5,Directed,16120,,1.0
11434,5,Directed,16123,,1.0
11435,5,Directed,16124,,1.0
11436,5,Directed,16125,,1.0
11437,5,Directed,16127,,1.0
11438,5,Directed,16128,,1.0
11439,5,Directed,16129,,1.0
11440,5,Directed,16130,,1.0
11441,5,Directed,16131,,1.0
11442,5,Directed,16132,,1.0
11443,5,Directed,16133,,1.0
11444,5,Directed,16134,,1.0
11445,5,Directed,16135,,1.0
11446,5,Directed,16136,,1.0
11447,5,Directed,16138,,1.0
11448,5,Directed,16139,,1.0
11449,5,Directed,16141,,1.0
11450,5,Directed,16142,,1.0
11451,5,Directed,16143,,1.0
11452,5,Directed,16144,,1.0
11453,5,Directed,16145,,1.0
11454,5,Directed,16146,,1.0
11455,5,Directed,16147,,1.0
11456,5,Directed,16148,,1.0
11457,5,Directed,16149,,1.0
11458,5,Directed,16150,,1.0
11459,5,Directed,16151,,1.0
11460,5,Directed,16152,,1.0
11461,5,Directed,16153,,1.0
11462,5,Directed,16154,,1.0
11463,5,Directed,16155,,1.0
11464,5,Directed,16156,,1.0
11465,5,Directed,16157,,1.0
11466,5,Directed,16158,,1.0
11467,5,Directed,16159,,1.0
11468,5,Directed,16163,,1.0
11469,5,Directed,16164,,1.0
11470,5,Directed,16165,,1.0
11471,5,Directed,16166,,1.0
11472,5,Directed,16167,,1.0
11473,5,Directed,16169,,1.0
11474,5,Directed,16170,,1.0
11475,5,Directed,16171,,1.0
11476,5,Directed,16172,,1.0
11477,5,Directed,16175,,1.0
11478,5,Directed,16176,,1.0
11479,5,Directed,16177,,1.0
11480,5,Directed,16178,,1.0
11481,5,Directed,16179,,1.0
11482,5,Directed,16180,,1.0
11483,5,Directed,16181,,1.0
11484,5,Directed,16183,,1.0
11485,5,Directed,16184,,1.0
11486,5,Directed,16186,,1.0
11487,5,Directed,16187,,1.0
11488,5,Directed,16188,,1.0
11489,5,Directed,16189,,1.0
11490,5,Directed,16190,,1.0
11491,5,Directed,16191,,1.0
11492,5,Directed,16192,,1.0
11493,5,Directed,16193,,1.0
11494,5,Directed,16194,,1.0
11495,5,Directed,16195,,1.0
11496,5,Directed,16196,,1.0
11497,5,Directed,16197,,1.0
11498,5,Directed,16198,,1.0
11499,5,Directed,16199,,1.0
11500,5,Directed,16200,,1.0
11501,5,Directed,16201,,1.0
11502,5,Directed,16202,,1.0
11503,5,Directed,16203,,1.0
11504,5,Directed,16204,,1.0
11505,5,Directed,16205,,1.0
11506,5,Directed,16206,,1.0
11507,5,Directed,16207,,1.0
11508,5,Directed,16208,,1.0
11509,5,Directed,16209,,1.0
11510,5,Directed,16210,,1.0
11511,5,Directed,16212,,1.0
11512,5,Directed,16214,,1.0
11513,5,Directed,16216,,1.0
11514,5,Directed,16217,,1.0
11515,5,Directed,16218,,1.0
11516,5,Directed,16219,,1.0
11517,5,Directed,16220,,1.0
11518,5,Directed,16221,,1.0
11519,5,Directed,16222,,1.0
11520,5,Directed,16223,,1.0
11521,5,Directed,16224,,1.0
11522,5,Directed,16225,,1.0
11523,5,Directed,16227,,1.0
11524,5,Directed,16228,,1.0
11525,5,Directed,16231,,1.0
11526,5,Directed,16232,,1.0
11527,5,Directed,16233,,1.0
11528,5,Directed,16234,,1.0
11529,5,Directed,16235,,1.0
11530,5,Directed,16236,,1.0
11531,5,Directed,16237,,1.0
11532,5,Directed,16238,,1.0
11533,5,Directed,16239,,1.0
11534,5,Directed,16240,,1.0
11535,5,Directed,16241,,1.0
11536,5,Directed,16242,,1.0
11537,5,Directed,16243,,1.0
11538,5,Directed,16244,,1.0
11539,5,Directed,16245,,1.0
11540,5,Directed,16247,,1.0
11541,5,Directed,16249,,1.0
11542,5,Directed,16250,,1.0
11543,5,Directed,16252,,1.0
11544,5,Directed,16253,,1.0
11545,5,Directed,16254,,1.0
11546,5,Directed,16255,,1.0
11547,5,Directed,16256,,1.0
11548,5,Directed,16258,,1.0
11549,5,Directed,16259,,1.0
11550,5,Directed,16260,,1.0
11551,5,Directed,16261,,1.0
11552,5,Directed,16262,,1.0
11553,5,Directed,16263,,1.0
11554,5,Directed,16264,,1.0
11555,5,Directed,16265,,1.0
11556,5,Directed,16266,,1.0
11557,5,Directed,16267,,1.0
11558,5,Directed,16268,,1.0
11559,5,Directed,16269,,1.0
11560,5,Directed,16274,,1.0
11561,5,Directed,16275,,1.0
11562,5,Directed,16276,,1.0
11563,5,Directed,16277,,1.0
11564,5,Directed,16278,,1.0
11565,5,Directed,16279,,1.0
11566,5,Directed,16282,,1.0
11567,5,Directed,16283,,1.0
11568,5,Directed,16284,,1.0
11569,5,Directed,16285,,1.0
11570,5,Directed,16288,,1.0
11571,5,Directed,16289,,1.0
11572,5,Directed,16290,,1.0
11573,5,Directed,16291,,1.0
11574,5,Directed,16292,,1.0
11575,5,Directed,16294,,1.0
11576,5,Directed,16295,,1.0
11577,5,Directed,16296,,1.0
11578,5,Directed,16297,,1.0
11579,5,Directed,16298,,1.0
11580,5,Directed,16299,,1.0
11581,5,Directed,16301,,1.0
11582,5,Directed,16302,,1.0
11583,5,Directed,16303,,1.0
11584,5,Directed,16304,,1.0
11585,5,Directed,16308,,1.0
11586,5,Directed,16310,,1.0
11587,5,Directed,16311,,1.0
11588,5,Directed,16313,,1.0
11589,5,Directed,16314,,1.0
11590,5,Directed,16315,,1.0
11591,5,Directed,16316,,1.0
11592,5,Directed,16317,,1.0
11593,5,Directed,16319,,1.0
11594,5,Directed,16320,,1.0
11595,5,Directed,16321,,1.0
11596,5,Directed,16323,,1.0
11597,5,Directed,16324,,1.0
11598,5,Directed,16325,,1.0
11599,5,Directed,16326,,1.0
11600,5,Directed,16327,,1.0
11601,5,Directed,16328,,1.0
11602,5,Directed,16331,,1.0
11603,5,Directed,16333,,1.0
11604,5,Directed,16334,,1.0
11605,5,Directed,16335,,1.0
11606,5,Directed,16336,,1.0
11607,5,Directed,16337,,1.0
11608,5,Directed,16338,,1.0
11609,5,Directed,16339,,1.0
11610,5,Directed,16340,,1.0
11611,5,Directed,16342,,1.0
11612,5,Directed,16343,,1.0
11613,5,Directed,16344,,1.0
11614,5,Directed,16345,,1.0
11615,5,Directed,16346,,1.0
11616,5,Directed,16347,,1.0
11617,5,Directed,16348,,1.0
11618,5,Directed,16349,,1.0
11619,5,Directed,16351,,1.0
11620,5,Directed,16352,,1.0
11621,5,Directed,16354,,1.0
11622,5,Directed,16356,,1.0
11623,5,Directed,16357,,1.0
11624,5,Directed,16359,,1.0
11625,5,Directed,16360,,1.0
11626,5,Directed,16361,,1.0
11627,5,Directed,16364,,1.0
11628,5,Directed,16365,,1.0
11629,5,Directed,16366,,1.0
11630,5,Directed,16367,,1.0
11631,5,Directed,16368,,1.0
11632,5,Directed,16369,,1.0
11633,5,Directed,16371,,1.0
11634,5,Directed,16375,,1.0
11635,5,Directed,16376,,1.0
11636,5,Directed,16377,,1.0
11637,5,Directed,16378,,1.0
11638,5,Directed,16379,,1.0
11639,5,Directed,16380,,1.0
11640,5,Directed,16381,,1.0
11641,5,Directed,16382,,1.0
11642,5,Directed,16383,,1.0
11643,5,Directed,16384,,1.0
11644,5,Directed,16386,,1.0
11645,5,Directed,16387,,1.0
11646,5,Directed,16388,,1.0
11647,5,Directed,16390,,1.0
11648,5,Directed,16391,,1.0
11649,5,Directed,16392,,1.0
11650,5,Directed,16393,,1.0
11651,5,Directed,16394,,1.0
11652,5,Directed,16395,,1.0
11653,5,Directed,16396,,1.0
11654,5,Directed,16397,,1.0
11655,5,Directed,16398,,1.0
11656,5,Directed,16400,,1.0
11657,5,Directed,16401,,1.0
11658,5,Directed,16402,,1.0
11659,5,Directed,16403,,1.0
11660,5,Directed,16404,,1.0
11661,5,Directed,16405,,1.0
11662,5,Directed,16406,,1.0
11663,5,Directed,16407,,1.0
11664,5,Directed,16408,,1.0
11665,5,Directed,16409,,1.0
11666,5,Directed,16413,,1.0
11667,5,Directed,16415,,1.0
11668,5,Directed,16416,,1.0
11669,5,Directed,16417,,1.0
11670,5,Directed,16418,,1.0
11671,5,Directed,16420,,1.0
11672,5,Directed,16421,,1.0
11673,5,Directed,16422,,1.0
11674,5,Directed,16423,,1.0
11675,5,Directed,16424,,1.0
11676,5,Directed,16426,,1.0
11677,5,Directed,16427,,1.0
11678,5,Directed,16428,,1.0
11679,5,Directed,16429,,1.0
11680,5,Directed,16431,,1.0
11681,5,Directed,16432,,1.0
11682,5,Directed,16433,,1.0
11683,5,Directed,16434,,1.0
11684,5,Directed,16435,,1.0
11685,5,Directed,16436,,1.0
11686,5,Directed,16437,,1.0
11687,5,Directed,16438,,1.0
11688,5,Directed,16439,,1.0
11689,5,Directed,16440,,1.0
11690,5,Directed,16443,,1.0
11691,5,Directed,16444,,1.0
11692,5,Directed,16445,,1.0
11693,5,Directed,16446,,1.0
11694,5,Directed,16447,,1.0
11695,5,Directed,16448,,1.0
11696,5,Directed,16449,,1.0
11697,5,Directed,16450,,1.0
11698,5,Directed,16451,,1.0
11699,5,Directed,16452,,1.0
11700,5,Directed,16454,,1.0
11701,5,Directed,16455,,1.0
11702,5,Directed,16456,,1.0
11703,5,Directed,16457,,1.0
11704,5,Directed,16459,,1.0
11705,5,Directed,16460,,1.0
11706,5,Directed,16461,,1.0
11707,5,Directed,16462,,1.0
11708,5,Directed,16463,,1.0
11709,5,Directed,16464,,1.0
11710,5,Directed,16465,,1.0
11711,5,Directed,16466,,1.0
11712,5,Directed,16467,,1.0
11713,5,Directed,16468,,1.0
11714,5,Directed,16469,,1.0
11715,5,Directed,16470,,1.0
11716,5,Directed,16471,,1.0
11717,5,Directed,16472,,1.0
11718,5,Directed,16473,,1.0
11719,5,Directed,16475,,1.0
11720,5,Directed,16477,,1.0
11721,5,Directed,16480,,1.0
11722,5,Directed,16481,,1.0
11723,5,Directed,16482,,1.0
11724,5,Directed,16484,,1.0
11725,5,Directed,16485,,1.0
11726,5,Directed,16486,,1.0
11727,5,Directed,16487,,1.0
11728,5,Directed,16488,,1.0
11729,5,Directed,16489,,1.0
11730,5,Directed,16490,,1.0
11731,5,Directed,16491,,1.0
11732,5,Directed,16492,,1.0
11733,5,Directed,16493,,1.0
11734,5,Directed,16495,,1.0
11735,5,Directed,16497,,1.0
11736,5,Directed,16498,,1.0
11737,5,Directed,16499,,1.0
11738,5,Directed,16500,,1.0
11739,5,Directed,16501,,1.0
11740,5,Directed,16502,,1.0
11741,5,Directed,16503,,1.0
11742,5,Directed,16504,,1.0
11743,5,Directed,16505,,1.0
11744,5,Directed,16506,,1.0
11745,5,Directed,16507,,1.0
11746,5,Directed,16508,,1.0
11747,5,Directed,16509,,1.0
11748,5,Directed,16510,,1.0
11749,5,Directed,16511,,1.0
11750,5,Directed,16512,,1.0
11751,5,Directed,16513,,1.0
11752,5,Directed,16514,,1.0
11753,5,Directed,16515,,1.0
11754,5,Directed,16516,,1.0
11755,5,Directed,16518,,1.0
11756,5,Directed,16520,,1.0
11757,5,Directed,16521,,1.0
11758,5,Directed,16522,,1.0
11759,5,Directed,16523,,1.0
11760,5,Directed,16524,,1.0
11761,5,Directed,16525,,1.0
11762,5,Directed,16526,,1.0
11763,5,Directed,16527,,1.0
11764,5,Directed,16528,,1.0
11765,5,Directed,16529,,1.0
11766,5,Directed,16530,,1.0
11767,5,Directed,16531,,1.0
11768,5,Directed,16532,,1.0
11769,5,Directed,16533,,1.0
11770,5,Directed,16534,,1.0
11771,5,Directed,16536,,1.0
11772,5,Directed,16537,,1.0
11773,5,Directed,16538,,1.0
11774,5,Directed,16539,,1.0
11775,5,Directed,16540,,1.0
11776,5,Directed,16541,,1.0
11777,5,Directed,16542,,1.0
11778,5,Directed,16543,,1.0
11779,5,Directed,16544,,1.0
11780,5,Directed,16545,,1.0
11781,5,Directed,16546,,1.0
11782,5,Directed,16547,,1.0
11783,5,Directed,16548,,1.0
11784,5,Directed,16549,,1.0
11785,5,Directed,16550,,1.0
11786,5,Directed,16551,,1.0
11787,5,Directed,16553,,1.0
11788,5,Directed,16554,,1.0
11789,5,Directed,16555,,1.0
11790,5,Directed,16556,,1.0
11791,5,Directed,16557,,1.0
11792,5,Directed,16558,,1.0
11793,5,Directed,16559,,1.0
11794,5,Directed,16560,,1.0
11795,5,Directed,16562,,1.0
11796,5,Directed,16563,,1.0
11797,5,Directed,16564,,1.0
11798,5,Directed,16565,,1.0
11799,5,Directed,16566,,1.0
11800,5,Directed,16567,,1.0
11801,5,Directed,16568,,1.0
11802,5,Directed,16569,,1.0
11803,5,Directed,16570,,1.0
11804,5,Directed,16571,,1.0
11805,5,Directed,16572,,1.0
11806,5,Directed,16573,,1.0
11807,5,Directed,16574,,1.0
11808,5,Directed,16575,,1.0
11809,5,Directed,16576,,1.0
11810,5,Directed,16577,,1.0
11811,5,Directed,16579,,1.0
11812,5,Directed,16580,,1.0
11813,5,Directed,16581,,1.0
11814,5,Directed,16582,,1.0
11815,5,Directed,16583,,1.0
11816,5,Directed,16584,,1.0
11817,5,Directed,16587,,1.0
11818,5,Directed,16589,,1.0
11819,5,Directed,16590,,1.0
11820,5,Directed,16592,,1.0
11821,5,Directed,16594,,1.0
11822,5,Directed,16595,,1.0
11823,5,Directed,16596,,1.0
11824,5,Directed,16600,,1.0
11825,5,Directed,16601,,1.0
11826,5,Directed,16602,,1.0
11827,5,Directed,16603,,1.0
11828,5,Directed,16604,,1.0
11829,5,Directed,16605,,1.0
11830,5,Directed,16606,,1.0
11831,5,Directed,16607,,1.0
11832,5,Directed,16608,,1.0
11833,5,Directed,16609,,1.0
11834,5,Directed,16610,,1.0
11835,5,Directed,16611,,1.0
11836,5,Directed,16612,,1.0
11837,5,Directed,16613,,1.0
11838,5,Directed,16614,,1.0
11839,5,Directed,16615,,1.0
11840,5,Directed,16616,,1.0
11841,5,Directed,16617,,1.0
11842,5,Directed,16618,,1.0
11843,5,Directed,16619,,1.0
11844,5,Directed,16620,,1.0
11845,5,Directed,16621,,1.0
11846,5,Directed,16622,,1.0
11847,5,Directed,16623,,1.0
11848,5,Directed,16624,,1.0
11849,5,Directed,16625,,1.0
11850,5,Directed,16626,,1.0
11851,5,Directed,16627,,1.0
11852,5,Directed,16628,,1.0
11853,5,Directed,16629,,1.0
11854,5,Directed,16630,,1.0
11855,5,Directed,16631,,1.0
11856,5,Directed,16632,,1.0
11857,5,Directed,16633,,1.0
11858,5,Directed,16634,,1.0
11859,5,Directed,16635,,1.0
11860,5,Directed,16636,,1.0
11861,5,Directed,16637,,1.0
11862,5,Directed,16638,,1.0
11863,5,Directed,16639,,1.0
11864,5,Directed,16640,,1.0
11865,5,Directed,16642,,1.0
11866,5,Directed,16643,,1.0
11867,5,Directed,16644,,1.0
11868,5,Directed,16645,,1.0
11869,5,Directed,16646,,1.0
11870,5,Directed,16648,,1.0
11871,5,Directed,16651,,1.0
11872,5,Directed,16652,,1.0
11873,5,Directed,16653,,1.0
11874,5,Directed,16654,,1.0
11875,5,Directed,16655,,1.0
11876,5,Directed,16656,,1.0
11877,5,Directed,16658,,1.0
11878,5,Directed,16659,,1.0
11879,5,Directed,16660,,1.0
11880,5,Directed,16661,,1.0
11881,5,Directed,16662,,1.0
11882,5,Directed,16663,,1.0
11883,5,Directed,16664,,1.0
11884,5,Directed,16665,,1.0
11885,5,Directed,16667,,1.0
11886,5,Directed,16668,,1.0
11887,5,Directed,16669,,1.0
11888,5,Directed,16670,,1.0
11889,5,Directed,16671,,1.0
11890,5,Directed,16672,,1.0
11891,5,Directed,16673,,1.0
11892,5,Directed,16674,,1.0
11893,5,Directed,16675,,1.0
11894,5,Directed,16676,,1.0
11895,5,Directed,16677,,1.0
11896,5,Directed,16678,,1.0
11897,5,Directed,16679,,1.0
11898,5,Directed,16680,,1.0
11899,5,Directed,16681,,1.0
11900,5,Directed,16682,,1.0
11901,5,Directed,16683,,1.0
11902,5,Directed,16684,,1.0
11903,5,Directed,16685,,1.0
11904,5,Directed,16687,,1.0
11905,5,Directed,16688,,1.0
11906,5,Directed,16689,,1.0
11907,5,Directed,16690,,1.0
11908,5,Directed,16693,,1.0
11909,5,Directed,16694,,1.0
11910,5,Directed,16695,,1.0
11911,5,Directed,16696,,1.0
11912,5,Directed,16697,,1.0
11913,5,Directed,16698,,1.0
11914,5,Directed,16699,,1.0
11915,5,Directed,16700,,1.0
11916,5,Directed,16701,,1.0
11917,5,Directed,16705,,1.0
11918,5,Directed,16706,,1.0
11919,5,Directed,16707,,1.0
11920,5,Directed,16708,,1.0
11921,5,Directed,16709,,1.0
11922,5,Directed,16710,,1.0
11923,5,Directed,16711,,1.0
11924,5,Directed,16713,,1.0
11925,5,Directed,16714,,1.0
11926,5,Directed,16716,,1.0
11927,5,Directed,16717,,1.0
11928,5,Directed,16718,,1.0
11929,5,Directed,16719,,1.0
11930,5,Directed,16720,,1.0
11931,5,Directed,16721,,1.0
11932,5,Directed,16722,,1.0
11933,5,Directed,16723,,1.0
11934,5,Directed,16724,,1.0
11935,5,Directed,16726,,1.0
11936,5,Directed,16727,,1.0
11937,5,Directed,16728,,1.0
11938,5,Directed,16729,,1.0
11939,5,Directed,16732,,1.0
11940,5,Directed,16733,,1.0
11941,5,Directed,16734,,1.0
11942,5,Directed,16735,,1.0
11943,5,Directed,16737,,1.0
11944,5,Directed,16738,,1.0
11945,5,Directed,16739,,1.0
11946,5,Directed,16740,,1.0
11947,5,Directed,16741,,1.0
11948,5,Directed,16742,,1.0
11949,5,Directed,16743,,1.0
11950,5,Directed,16744,,1.0
11951,5,Directed,16745,,1.0
11952,5,Directed,16746,,1.0
11953,5,Directed,16749,,1.0
11954,5,Directed,16750,,1.0
11955,5,Directed,16752,,1.0
11956,5,Directed,16753,,1.0
11957,5,Directed,16754,,1.0
11958,5,Directed,16755,,1.0
11959,5,Directed,16756,,1.0
11960,5,Directed,16757,,1.0
11961,5,Directed,16758,,1.0
11962,5,Directed,16760,,1.0
11963,5,Directed,16761,,1.0
11964,5,Directed,16762,,1.0
11965,5,Directed,16763,,1.0
11966,5,Directed,16764,,1.0
11967,5,Directed,16765,,1.0
11968,5,Directed,16766,,1.0
11969,5,Directed,16767,,1.0
11970,5,Directed,16768,,1.0
11971,5,Directed,16770,,1.0
11972,5,Directed,16771,,1.0
11973,5,Directed,16772,,1.0
11974,5,Directed,16773,,1.0
11975,5,Directed,16774,,1.0
11976,5,Directed,16777,,1.0
11977,5,Directed,16778,,1.0
11978,5,Directed,16779,,1.0
11979,5,Directed,16780,,1.0
11980,5,Directed,16781,,1.0
11981,5,Directed,16782,,1.0
11982,5,Directed,16784,,1.0
11983,5,Directed,16785,,1.0
11984,5,Directed,16787,,1.0
11985,5,Directed,16789,,1.0
11986,5,Directed,16790,,1.0
11987,5,Directed,16791,,1.0
11988,5,Directed,16793,,1.0
11989,5,Directed,16794,,1.0
11990,5,Directed,16795,,1.0
11991,5,Directed,16797,,1.0
11992,5,Directed,16800,,1.0
11993,5,Directed,16801,,1.0
11994,5,Directed,16802,,1.0
11995,5,Directed,16803,,1.0
11996,5,Directed,16804,,1.0
11997,5,Directed,16805,,1.0
11998,5,Directed,16806,,1.0
11999,5,Directed,16807,,1.0
12000,5,Directed,16808,,1.0
12001,5,Directed,16809,,1.0
12002,5,Directed,16810,,1.0
12003,5,Directed,16812,,1.0
12004,5,Directed,16813,,1.0
12005,5,Directed,16814,,1.0
12006,5,Directed,16815,,1.0
12007,5,Directed,16816,,1.0
12008,5,Directed,16817,,1.0
12009,5,Directed,16818,,1.0
12010,5,Directed,16819,,1.0
12011,5,Directed,16820,,1.0
12012,5,Directed,16821,,1.0
12013,5,Directed,16822,,1.0
12014,5,Directed,16823,,1.0
12015,5,Directed,16824,,1.0
12016,5,Directed,16825,,1.0
12017,5,Directed,16826,,1.0
12018,5,Directed,16827,,1.0
12019,5,Directed,16828,,1.0
12020,5,Directed,16831,,1.0
12021,5,Directed,16832,,1.0
12022,5,Directed,16833,,1.0
12023,5,Directed,16834,,1.0
12024,5,Directed,16835,,1.0
12025,5,Directed,16837,,1.0
12026,5,Directed,16839,,1.0
12027,5,Directed,16840,,1.0
12028,5,Directed,16841,,1.0
12029,5,Directed,16842,,1.0
12030,5,Directed,16843,,1.0
12031,5,Directed,16844,,1.0
12032,5,Directed,16845,,1.0
12033,5,Directed,16846,,1.0
12034,5,Directed,16847,,1.0
12035,5,Directed,16848,,1.0
12036,5,Directed,16849,,1.0
12037,5,Directed,16850,,1.0
12038,5,Directed,16851,,1.0
12039,5,Directed,16853,,1.0
12040,5,Directed,16854,,1.0
12041,5,Directed,16856,,1.0
12042,5,Directed,16857,,1.0
12043,5,Directed,16858,,1.0
12044,5,Directed,16859,,1.0
12045,5,Directed,16860,,1.0
12046,5,Directed,16861,,1.0
12047,5,Directed,16862,,1.0
12048,5,Directed,16863,,1.0
12049,5,Directed,16864,,1.0
12050,5,Directed,16865,,1.0
12051,5,Directed,16866,,1.0
12052,5,Directed,16867,,1.0
12053,5,Directed,16868,,1.0
12054,5,Directed,16869,,1.0
12055,5,Directed,16870,,1.0
12056,5,Directed,16871,,1.0
12057,5,Directed,16872,,1.0
12058,5,Directed,16873,,1.0
12059,5,Directed,16874,,1.0
12060,5,Directed,16876,,1.0
12061,5,Directed,16877,,1.0
12062,5,Directed,16878,,1.0
12063,5,Directed,16879,,1.0
12064,5,Directed,16880,,1.0
12065,5,Directed,16881,,1.0
12066,5,Directed,16882,,1.0
12067,5,Directed,16883,,1.0
12068,5,Directed,16884,,1.0
12069,5,Directed,16885,,1.0
12070,5,Directed,16886,,1.0
12071,5,Directed,16887,,1.0
12072,5,Directed,16888,,1.0
12073,5,Directed,16889,,1.0
12074,5,Directed,16890,,1.0
12075,5,Directed,16891,,1.0
12076,5,Directed,16892,,1.0
12077,5,Directed,16893,,1.0
12078,5,Directed,16894,,1.0
12079,5,Directed,16895,,1.0
12080,5,Directed,16897,,1.0
12081,5,Directed,16898,,1.0
12082,5,Directed,16899,,1.0
12083,5,Directed,16900,,1.0
12084,5,Directed,16901,,1.0
12085,5,Directed,16902,,1.0
12086,5,Directed,16903,,1.0
12087,5,Directed,16904,,1.0
12088,5,Directed,16905,,1.0
12089,5,Directed,16907,,1.0
12090,5,Directed,16908,,1.0
12091,5,Directed,16910,,1.0
12092,5,Directed,16911,,1.0
12093,5,Directed,16912,,1.0
12094,5,Directed,16913,,1.0
12095,5,Directed,16914,,1.0
12096,5,Directed,16915,,1.0
12097,5,Directed,16916,,1.0
12098,5,Directed,16917,,1.0
12099,5,Directed,16918,,1.0
12100,5,Directed,16919,,1.0
12101,5,Directed,16920,,1.0
12102,5,Directed,16921,,1.0
12103,5,Directed,16922,,1.0
12104,5,Directed,16924,,1.0
12105,5,Directed,16925,,1.0
12106,5,Directed,16926,,1.0
12107,5,Directed,16927,,1.0
12108,5,Directed,16928,,1.0
12109,5,Directed,16929,,1.0
12110,5,Directed,16930,,1.0
12111,5,Directed,16931,,1.0
12112,5,Directed,16932,,1.0
12113,5,Directed,16933,,1.0
12114,5,Directed,16936,,1.0
12115,5,Directed,16937,,1.0
12116,5,Directed,16941,,1.0
12117,5,Directed,16942,,1.0
12118,5,Directed,16943,,1.0
12119,5,Directed,16944,,1.0
12120,5,Directed,16946,,1.0
12121,5,Directed,16947,,1.0
12122,5,Directed,16949,,1.0
12123,5,Directed,16950,,1.0
12124,5,Directed,16952,,1.0
12125,5,Directed,16953,,1.0
12126,5,Directed,16954,,1.0
12127,5,Directed,16955,,1.0
12128,5,Directed,16956,,1.0
12129,5,Directed,16957,,1.0
12130,5,Directed,16958,,1.0
12131,5,Directed,16959,,1.0
12132,5,Directed,16961,,1.0
12133,5,Directed,16962,,1.0
12134,5,Directed,16963,,1.0
12135,5,Directed,16964,,1.0
12136,5,Directed,16965,,1.0
12137,5,Directed,16966,,1.0
12138,5,Directed,16968,,1.0
12139,5,Directed,16969,,1.0
12140,5,Directed,16970,,1.0
12141,5,Directed,16971,,1.0
12142,5,Directed,16972,,1.0
12143,5,Directed,16974,,1.0
12144,5,Directed,16975,,1.0
12145,5,Directed,16977,,1.0
12146,5,Directed,16979,,1.0
12147,5,Directed,16982,,1.0
12148,5,Directed,16983,,1.0
12149,5,Directed,16984,,1.0
12150,5,Directed,16985,,1.0
12151,5,Directed,16987,,1.0
12152,5,Directed,16988,,1.0
12153,5,Directed,16989,,1.0
12154,5,Directed,16990,,1.0
12155,5,Directed,16992,,1.0
12156,5,Directed,16994,,1.0
12157,5,Directed,16995,,1.0
12158,5,Directed,16996,,1.0
12159,5,Directed,16997,,1.0
12160,5,Directed,16998,,1.0
12161,5,Directed,16999,,1.0
12162,5,Directed,17000,,1.0
12163,5,Directed,17001,,1.0
12164,5,Directed,17002,,1.0
